site,date,year,month,dayofmonth,dayofyr,coloniesperL,filbundperL,totalperL,totalperL_diff,week,light_sum,watertemp_mean,watertemp_min,watertemp_max,watertemp_median,ysi_readings,buoy_interp
midge,2009-08-12,2009,8,12,224,NA,NA,NA,NA,32,NA,22.75083333,22.34,23.34,22.51,0,0
midge,2009-08-13,2009,8,13,225,0.07073604,0,0.07073604,-0.282944161,33,166712,22.98666667,22.84,23.17,23.01,0,0
midge,2009-08-14,2009,8,14,226,NA,NA,NA,NA,33,NA,23.16583333,22.51,24.38,22.84,0,0
midge,2009-08-15,2009,8,15,227,NA,NA,NA,NA,33,NA,23.49916667,22.84,24.38,23.09,0,0
midge,2009-08-16,2009,8,16,228,NA,NA,NA,NA,33,NA,24.19,23.34,25.07,23.945,0,0
midge,2009-08-17,2009,8,17,229,NA,NA,NA,NA,33,NA,25.11125,24.55,25.76,24.89,0,0
midge,2009-08-18,2009,8,18,230,NA,NA,NA,NA,33,NA,25.72583333,25.07,26.28,25.59,0,0
midge,2009-08-19,2009,8,19,231,NA,NA,NA,NA,33,NA,26.21125,25.76,26.81,26.11,0,0
midge,2009-08-20,2009,8,20,232,3.246784251,0.007073604,3.253857855,3.183121815,34,262974.3,25.72583333,25.42,26.28,25.76,0,0
midge,2009-08-21,2009,8,21,233,NA,NA,NA,NA,34,NA,25.42458333,25.24,25.76,25.42,0,0
midge,2009-08-22,2009,8,22,234,NA,NA,NA,NA,34,NA,25.26375,25.07,25.42,25.24,0,0
midge,2009-08-23,2009,8,23,235,NA,NA,NA,NA,34,NA,24.98,24.89,25.07,24.98,0,0
midge,2009-08-24,2009,8,24,236,NA,NA,NA,NA,34,NA,24.93625,24.72,25.24,24.89,0,0
midge,2009-08-25,2009,8,25,237,NA,NA,NA,NA,34,NA,24.96041667,24.38,25.76,24.72,0,0
midge,2009-08-26,2009,8,26,238,NA,NA,NA,NA,34,NA,24.98708333,24.55,25.24,24.98,0,0
midge,2009-08-27,2009,8,27,239,0.983230961,0,0.983230961,-2.270626895,35,59858.9,23.93041667,23.68,24.38,23.86,0,0
midge,2009-08-28,2009,8,28,240,NA,NA,NA,NA,35,NA,23.21708333,22.84,23.68,23.17,0,0
midge,2009-08-29,2009,8,29,241,NA,NA,NA,NA,35,NA,22.04791667,21.51,22.67,22.01,0,0
midge,2009-08-30,2009,8,30,242,NA,NA,NA,NA,35,NA,21.7775,21.34,22.34,21.59,0,0
midge,2009-08-31,2009,8,31,243,NA,NA,NA,NA,35,NA,21.67333333,21.34,22.01,21.67,0,0
midge,2009-09-01,2009,9,1,244,0.558814719,0,0.558814719,-0.424416242,35,14714.1,21.38083333,21.01,21.84,21.255,0,0
midge,2009-09-02,2009,9,2,245,NA,NA,NA,NA,35,NA,21.3475,20.84,22.17,21.255,0,0
midge,2009-09-03,2009,9,3,246,NA,NA,NA,NA,36,NA,21.66541667,21.01,22.51,21.59,0,0
midge,2009-09-04,2009,9,4,247,NA,NA,NA,NA,36,NA,21.92416667,21.34,22.67,21.925,0,0
midge,2009-09-05,2009,9,5,248,NA,NA,NA,NA,36,NA,21.44958333,21.17,21.84,21.51,0,0
midge,2009-09-06,2009,9,6,249,NA,NA,NA,NA,36,NA,21.02083333,20.68,21.34,21.01,0,0
midge,2009-09-07,2009,9,7,250,NA,NA,NA,NA,36,NA,20.59541667,20.35,20.84,20.68,0,0
midge,2009-09-08,2009,9,8,251,0.261723349,0,0.261723349,-0.297091369,36,NA,20.79708333,20.19,21.67,20.51,0,0
midge,2009-09-09,2009,9,9,252,NA,NA,NA,NA,36,NA,20.72708333,20.35,21.34,20.68,0,0
midge,2009-09-10,2009,9,10,253,NA,NA,NA,NA,37,NA,20.16333333,20.03,20.35,20.19,0,0
midge,2009-09-11,2009,9,11,254,NA,NA,NA,NA,37,NA,19.74791667,19.54,20.03,19.71,0,0
midge,2009-09-12,2009,9,12,255,NA,NA,NA,NA,37,NA,19.61083333,19.54,19.71,19.54,0,0
midge,2009-09-13,2009,9,13,256,NA,NA,NA,NA,37,NA,19.7875,19.54,20.03,19.79,0,0
midge,2009-09-14,2009,9,14,257,NA,NA,NA,NA,37,NA,19.68625,19.38,19.87,19.71,0,0
midge,2009-09-15,2009,9,15,258,0.099030457,0,0.099030457,-0.162692893,37,NA,19.66666667,19.54,19.87,19.71,0,0
midge,2009-09-16,2009,9,16,259,NA,NA,NA,NA,37,NA,19.3,19.06,19.54,19.38,0,0
midge,2009-09-17,2009,9,17,260,NA,NA,NA,NA,38,NA,18.96666667,18.9,19.22,18.9,0,0
midge,2009-09-18,2009,9,18,261,NA,NA,NA,NA,38,NA,18.63791667,18.25,18.9,18.65,0,0
midge,2009-09-19,2009,9,19,262,NA,NA,NA,NA,38,NA,17.78291667,17.44,18.25,17.77,0,0
midge,2009-09-20,2009,9,20,263,NA,NA,NA,NA,38,NA,17.70583333,17.28,18.25,17.61,0,0
midge,2009-09-21,2009,9,21,264,4.562474601,0,4.562474601,4.463444145,38,NA,17.70583,17.28,18.25,17.61,0,0
midge,2009-09-22,2009,9,22,265,NA,NA,NA,NA,38,NA,17.50305556,17.31,17.72,17.54,0,1
midge,2009-09-23,2009,9,23,266,NA,NA,NA,NA,38,NA,17.57104167,17.31,17.81,17.62,0,1
midge,2009-09-24,2009,9,24,267,NA,NA,NA,NA,39,NA,17.84090278,17.62,18.14,17.81,0,1
midge,2009-09-25,2009,9,25,268,NA,NA,NA,NA,39,NA,17.42538462,17.12,17.75,17.43,0,1
midge,2009-09-26,2009,9,26,269,NA,NA,NA,NA,39,NA,17.14409722,16.9,17.53,17.07,0,1
midge,2009-09-27,2009,9,27,270,NA,NA,NA,NA,39,NA,16.78569444,16.68,16.93,16.79,0,1
midge,2009-09-28,2009,9,28,271,NA,NA,NA,NA,39,NA,16.833125,16.67,17.12,16.81,0,1
midge,2009-09-29,2009,9,29,272,NA,NA,NA,NA,39,NA,16.71923611,16.5,16.92,16.75,0,1
midge,2009-09-30,2009,9,30,273,NA,NA,NA,NA,39,NA,16.44638889,16.12,16.56,16.5,0,1
midge,2009-10-01,2009,10,1,274,NA,NA,NA,NA,40,NA,15.92798611,15.67,16.18,15.93,0,1
midge,2009-10-02,2009,10,2,275,NA,NA,NA,NA,40,NA,15.54875,15.38,15.68,15.56,0,1
midge,2009-10-03,2009,10,3,276,NA,NA,NA,NA,40,NA,15.21202797,15.12,15.37,15.18,0,1
midge,2009-10-04,2009,10,4,277,NA,NA,NA,NA,40,NA,15.269375,15.1,15.7,15.18,0,1
midge,2009-10-05,2009,10,5,278,0.756875632,0,0.756875632,-3.80559897,40,NA,15.247233,15.1645,15.3481,15.2393,0,1
midge,2009-10-06,2009,10,6,279,NA,NA,NA,NA,40,NA,14.86611111,14.73,15,14.87,0,1
midge,2009-10-07,2009,10,7,280,NA,NA,NA,NA,40,NA,14.69888889,14.49,14.87,14.74,0,1
midge,2009-10-08,2009,10,8,281,NA,NA,NA,NA,41,NA,14.23534722,14.11,14.49,14.24,0,1
midge,2009-10-09,2009,10,9,282,NA,NA,NA,NA,41,NA,14.04587413,13.99,14.12,14.05,0,1
midge,2009-10-10,2009,10,10,283,NA,NA,NA,NA,41,NA,13.88861111,13.63,14,13.93,0,1
midge,2009-10-11,2009,10,11,284,NA,NA,NA,NA,41,NA,13.52083333,13.31,13.67,13.55,0,1
midge,2009-10-12,2009,10,12,285,NA,NA,NA,NA,41,NA,13.23861111,13.03,13.45,13.24,0,1
midge,2009-10-13,2009,10,13,286,NA,NA,NA,NA,41,NA,12.90194444,12.62,13.05,12.95,0,1
midge,2009-10-14,2009,10,14,287,NA,NA,NA,NA,41,NA,12.50395833,12.25,12.64,12.53,0,1
midge,2009-10-15,2009,10,15,288,NA,NA,NA,NA,42,NA,12.12430556,11.92,12.31,12.12,0,1
midge,2009-10-16,2009,10,16,289,NA,NA,NA,NA,42,NA,11.72715278,11.54,11.93,11.73,0,1
midge,2009-10-17,2009,10,17,290,NA,NA,NA,NA,42,NA,11.44402778,11.32,11.6,11.42,0,1
midge,2009-10-18,2009,10,18,291,NA,NA,NA,NA,42,NA,11.11006944,10.91,11.34,11.1,0,1
midge,2009-10-19,2009,10,19,292,NA,NA,NA,NA,42,NA,10.90180556,10.66,11.16,10.88,0,1
midge,2009-10-20,2009,10,20,293,NA,NA,NA,NA,42,NA,10.77756944,10.66,10.97,10.77,0,1
midge,2009-10-21,2009,10,21,294,NA,NA,NA,NA,42,NA,10.94576389,10.66,11.3,11.04,0,1
midge,2009-10-22,2009,10,22,295,NA,NA,NA,NA,43,NA,11.02215278,10.72,11.3,11.03,0,1
midge,2009-10-23,2009,10,23,296,NA,NA,NA,NA,43,NA,10.67409722,10.53,10.85,10.66,0,1
midge,2009-10-24,2009,10,24,297,NA,NA,NA,NA,43,NA,10.41111111,10.3,10.55,10.41,0,1
midge,2009-10-25,2009,10,25,298,NA,NA,NA,NA,43,NA,10.36590278,10.24,10.6,10.35,0,1
midge,2009-10-26,2009,10,26,299,NA,NA,NA,NA,43,NA,10.29965278,10.14,10.55,10.28,0,1
midge,2009-10-27,2009,10,27,300,NA,NA,NA,NA,43,NA,10.16027778,10.09,10.28,10.16,0,1
midge,2009-10-28,2009,10,28,301,NA,NA,NA,NA,43,NA,9.976875,9.91,10.09,9.97,0,1
midge,2009-10-29,2009,10,29,302,NA,NA,NA,NA,44,NA,10.01701389,9.83,10.35,10.03,0,1
midge,2009-10-30,2009,10,30,303,NA,NA,NA,NA,44,NA,9.904236111,9.83,10.03,9.91,0,1
midge,2009-10-31,2009,10,31,304,NA,NA,NA,NA,44,NA,9.939583333,9.78,10.14,9.97,0,1
midge,2009-11-01,2009,11,1,305,NA,NA,NA,NA,44,NA,9.983333333,9.86,10.17,9.97,0,1
midge,2009-11-02,2009,11,2,306,NA,NA,NA,NA,44,NA,9.903958333,9.78,10.11,9.87,0,1
midge,2009-11-03,2009,11,3,307,NA,NA,NA,NA,44,NA,9.797291667,9.59,10.03,9.78,0,1
midge,2009-11-04,2009,11,4,308,NA,NA,NA,NA,44,NA,9.597986111,9.48,9.7,9.59,0,1
midge,2009-11-05,2009,11,5,309,NA,NA,NA,NA,45,NA,9.437569444,9.34,9.53,9.45,0,1
midge,2009-11-06,2009,11,6,310,NA,NA,NA,NA,45,NA,9.219861111,9.03,9.34,9.21,0,1
midge,2009-11-07,2009,11,7,311,NA,NA,NA,NA,45,NA,9.025277778,8.84,9.18,9.03,0,1
midge,2009-11-08,2009,11,8,312,NA,NA,NA,NA,45,NA,8.858333333,8.71,9.09,8.84,0,1
midge,2009-11-09,2009,11,9,313,NA,NA,NA,NA,45,NA,8.871458333,8.7,9.09,8.84,0,1
midge,2009-11-10,2009,11,10,314,NA,NA,NA,NA,45,NA,8.794375,8.66,8.88,8.77,0,1
midge,2009-11-11,2009,11,11,315,NA,NA,NA,NA,45,NA,8.760416667,8.66,8.9,8.76,0,1
midge,2009-11-12,2009,11,12,316,NA,NA,NA,NA,46,NA,8.659375,8.52,8.74,8.65,0,1
midge,2009-11-13,2009,11,13,317,NA,NA,NA,NA,46,NA,8.448194444,8.33,8.59,8.46,0,1
midge,2009-11-14,2009,11,14,318,NA,NA,NA,NA,46,NA,8.356944444,8.27,8.4,8.37,0,1
midge,2009-11-15,2009,11,15,319,NA,NA,NA,NA,46,NA,8.495833333,8.33,8.9,8.46,0,1
midge,2009-11-16,2009,11,16,320,NA,NA,NA,NA,46,NA,8.343986014,8.15,8.46,8.35,0,1
midge,2009-11-17,2009,11,17,321,NA,NA,NA,NA,46,NA,8.154861111,8.07,8.3,8.15,0,1
midge,2009-11-18,2009,11,18,322,NA,NA,NA,NA,46,NA,8.058055556,7.89,8.33,8.02,0,1
midge,2009-11-19,2009,11,19,323,NA,NA,NA,NA,47,NA,7.98625,7.75,8.3,8.01,0,1
midge,2009-11-20,2009,11,20,324,NA,NA,NA,NA,47,NA,7.978333333,7.7,8.21,7.96,0,1
midge,2009-11-21,2009,11,21,325,NA,NA,NA,NA,47,NA,7.839305556,7.75,7.99,7.83,0,1
midge,2009-11-22,2009,11,22,326,NA,NA,NA,NA,47,NA,7.863402778,7.74,8.4,7.81,0,1
midge,2009-11-23,2009,11,23,327,NA,NA,NA,NA,47,NA,7.703958333,7.64,7.77,7.7,0,1
midge,2009-11-24,2009,11,24,328,NA,NA,NA,NA,47,NA,7.689861111,7.56,7.91,7.64,0,1
midge,2009-11-25,2009,11,25,329,NA,NA,NA,NA,47,NA,7.603680556,7.52,7.66,7.64,0,1
midge,2009-11-26,2009,11,26,330,NA,NA,NA,NA,48,NA,7.712986111,7.58,7.89,7.7,0,1
midge,2009-11-27,2009,11,27,331,NA,NA,NA,NA,48,NA,7.564027778,7.42,7.7,7.58,0,1
midge,2009-11-28,2009,11,28,332,NA,NA,NA,NA,48,NA,7.292083333,7.08,7.44,7.33,0,1
midge,2009-11-29,2009,11,29,333,NA,NA,NA,NA,48,NA,7.060902778,7.01,7.12,7.08,0,1
midge,2009-11-30,2009,11,30,334,NA,NA,NA,NA,48,NA,6.985208333,6.93,7.04,7.01,0,1
midge,2009-12-01,2009,12,1,335,NA,NA,NA,NA,48,NA,6.824236111,6.59,6.95,6.82,0,1
midge,2009-12-02,2009,12,2,336,NA,NA,NA,NA,48,NA,6.636666667,6.45,6.85,6.625,0,1
midge,2009-12-03,2009,12,3,337,NA,NA,NA,NA,49,NA,6.716783217,6.45,7.01,6.67,0,1
midge,2009-12-04,2009,12,4,338,NA,NA,NA,NA,49,NA,6.573888889,6.45,6.76,6.54,0,1
midge,2009-12-05,2009,12,5,339,NA,NA,NA,NA,49,NA,6.430069444,6.29,6.54,6.45,0,1
midge,2009-12-06,2009,12,6,340,NA,NA,NA,NA,49,NA,6.099027778,5.75,6.32,6.11,0,1
midge,2009-12-07,2009,12,7,341,NA,NA,NA,NA,49,NA,5.732569444,5.63,5.82,5.74,0,1
midge,2009-12-08,2009,12,8,342,NA,NA,NA,NA,49,NA,5.523472222,5.41,5.71,5.5,0,1
midge,2009-12-09,2009,12,9,343,NA,NA,NA,NA,49,NA,5.188680556,4.95,5.48,5.14,0,1
midge,2009-12-10,2009,12,10,344,NA,NA,NA,NA,50,NA,4.778680556,4.49,5.06,4.76,0,1
midge,2009-12-11,2009,12,11,345,NA,NA,NA,NA,50,NA,4.085763889,3.74,4.48,4.13,0,1
midge,2009-12-12,2009,12,12,346,NA,NA,NA,NA,50,NA,3.682886598,3.5,3.8,3.69,0,1
midge,2009-12-13,2009,12,13,347,NA,NA,NA,NA,50,NA,3.30125,3.06,3.58,3.33,0,1
midge,2009-12-14,2009,12,14,348,NA,NA,NA,NA,50,NA,3.034097222,2.85,3.17,3.04,0,1
midge,2009-12-15,2009,12,15,349,NA,NA,NA,NA,50,NA,3.158958333,3.04,3.23,3.17,0,1
midge,2009-12-16,2009,12,16,350,NA,NA,NA,NA,50,NA,3.123680556,2.95,3.26,3.12,0,1
midge,2009-12-17,2009,12,17,351,NA,NA,NA,NA,51,NA,2.583796296,2.09,2.96,2.6,0,1
midge,2009-12-18,2009,12,18,352,NA,NA,NA,NA,51,NA,1.843913043,1.34,2.17,1.91,0,1
midge,2009-12-19,2009,12,19,353,NA,NA,NA,NA,51,NA,1.194583333,1.02,1.4,1.21,0,1
midge,2009-12-20,2009,12,20,354,NA,NA,NA,NA,51,NA,0.95,0.77,1.02,1.02,0,1
midge,2009-12-21,2009,12,21,355,NA,NA,NA,NA,51,NA,0.761724138,0.03,0.99,0.74,0,1
midge,2009-12-22,2009,12,22,356,NA,NA,NA,NA,51,NA,0.199553571,0.03,0.42,0.2,0,1
midge,2009-12-23,2009,12,23,357,NA,NA,NA,NA,51,NA,0.143628319,0.01,0.26,0.14,0,1
midge,2009-12-24,2009,12,24,358,NA,NA,NA,NA,52,NA,0.171919192,0.06,0.26,0.18,0,1
midge,2009-12-25,2009,12,25,359,NA,NA,NA,NA,52,NA,0.140486111,0.07,0.23,0.14,0,1
midge,2009-12-26,2009,12,26,360,NA,NA,NA,NA,52,NA,0.125625,0.07,0.2,0.14,0,1
midge,2009-12-27,2009,12,27,361,NA,NA,NA,NA,52,NA,0.211736111,0.12,0.26,0.22,0,1
midge,2009-12-28,2009,12,28,362,NA,NA,NA,NA,52,NA,0.257777778,0.22,0.28,0.26,0,1
midge,2009-12-29,2009,12,29,363,NA,NA,NA,NA,52,NA,0.216944444,0.12,0.33,0.23,0,1
midge,2009-12-30,2009,12,30,364,NA,NA,NA,NA,52,NA,0.074375,-0.05,0.18,0.07,0,1
midge,2009-12-31,2009,12,31,365,NA,NA,NA,NA,53,NA,0.07,0.07,0.07,0.07,0,1
midge,2010-01-01,2010,1,1,1,NA,NA,NA,NA,1,NA,0.046805556,0.01,0.1,0.05,0,1
midge,2010-01-02,2010,1,2,2,NA,NA,NA,NA,1,NA,0.097013889,0.07,0.14,0.09,0,1
midge,2010-01-03,2010,1,3,3,NA,NA,NA,NA,1,NA,0.099761905,0.07,0.14,0.1,0,1
midge,2010-01-04,2010,1,4,4,NA,NA,NA,NA,1,NA,0.078055556,0.07,0.14,0.07,0,1
midge,2010-01-05,2010,1,5,5,NA,NA,NA,NA,1,NA,0.125416667,0.07,0.17,0.14,0,1
midge,2010-01-06,2010,1,6,6,NA,NA,NA,NA,1,NA,0.146527778,0.1,0.18,0.14,0,1
midge,2010-01-07,2010,1,7,7,NA,NA,NA,NA,1,NA,0.174722222,0.14,0.2,0.18,0,1
midge,2010-01-08,2010,1,8,8,NA,NA,NA,NA,2,NA,0.204344262,0.18,0.25,0.2,0,1
midge,2010-01-09,2010,1,9,9,NA,NA,NA,NA,2,NA,0.245769231,0.22,0.26,0.25,0,1
midge,2010-01-10,2010,1,10,10,NA,NA,NA,NA,2,NA,0.255137615,0.23,0.26,0.26,0,1
midge,2010-01-11,2010,1,11,11,NA,NA,NA,NA,2,NA,0.258015267,0.22,0.28,0.26,0,1
midge,2010-01-12,2010,1,12,12,NA,NA,NA,NA,2,NA,0.276285714,0.26,0.33,0.27,0,1
midge,2010-01-13,2010,1,13,13,NA,NA,NA,NA,2,NA,0.281470588,0.26,0.31,0.28,0,1
midge,2010-01-14,2010,1,14,14,NA,NA,NA,NA,2,NA,0.329753086,0.31,0.33,0.33,0,1
midge,2010-01-15,2010,1,15,15,NA,NA,NA,NA,3,NA,0.330347222,0.31,0.36,0.33,0,1
midge,2010-01-16,2010,1,16,16,NA,NA,NA,NA,3,NA,0.3445,0.31,0.39,0.33,0,1
midge,2010-01-17,2010,1,17,17,NA,NA,NA,NA,3,NA,0.3632,0.29,0.4,0.37,0,1
midge,2010-01-18,2010,1,18,18,NA,NA,NA,NA,3,NA,0.36779661,0.33,0.39,0.37,0,1
midge,2010-01-19,2010,1,19,19,NA,NA,NA,NA,3,NA,0.37125,0.34,0.39,0.37,0,1
midge,2010-01-20,2010,1,20,20,NA,NA,NA,NA,3,NA,0.375204082,0.34,0.39,0.37,0,1
midge,2010-01-21,2010,1,21,21,NA,NA,NA,NA,3,NA,0.362296296,0.33,0.39,0.36,0,1
midge,2010-01-22,2010,1,22,22,NA,NA,NA,NA,4,NA,0.373787879,0.33,0.39,0.38,0,1
midge,2010-01-23,2010,1,23,23,NA,NA,NA,NA,4,NA,0.334545455,-0.05,0.39,0.33,0,1
midge,2010-01-24,2010,1,24,24,NA,NA,NA,NA,4,NA,0.334358974,0.33,0.37,0.33,0,1
midge,2010-01-25,2010,1,25,25,NA,NA,NA,NA,4,NA,0.33,0.33,0.33,0.33,0,1
midge,2010-01-26,2010,1,26,26,NA,NA,NA,NA,4,NA,0.416899225,0.25,0.52,0.45,0,1
midge,2010-01-27,2010,1,27,27,NA,NA,NA,NA,4,NA,0.520625,0.45,0.58,0.53,0,1
midge,2010-01-28,2010,1,28,28,NA,NA,NA,NA,4,NA,0.567430556,0.52,0.59,0.58,0,1
midge,2010-01-29,2010,1,29,29,NA,NA,NA,NA,5,NA,0.599444444,0.39,0.71,0.64,0,1
midge,2010-01-30,2010,1,30,30,NA,NA,NA,NA,5,NA,0.715609756,0.64,0.78,0.72,0,1
midge,2010-01-31,2010,1,31,31,NA,NA,NA,NA,5,NA,0.802463768,0.71,0.89,0.82,0,1
midge,2010-02-01,2010,2,1,32,NA,NA,NA,NA,5,NA,0.865,0.77,0.96,0.89,0,1
midge,2010-02-02,2010,2,2,33,NA,NA,NA,NA,5,NA,0.9325,0.86,1.02,0.96,0,1
midge,2010-02-03,2010,2,3,34,NA,NA,NA,NA,5,NA,0.955555556,0.89,0.99,0.96,0,1
midge,2010-02-04,2010,2,4,35,NA,NA,NA,NA,5,NA,1.013055556,0.96,1.08,1.02,0,1
midge,2010-02-05,2010,2,5,36,NA,NA,NA,NA,6,NA,1.09392,1.02,1.15,1.1,0,1
midge,2010-02-06,2010,2,6,37,NA,NA,NA,NA,6,NA,1.149626168,1.08,1.26,1.15,0,1
midge,2010-02-07,2010,2,7,38,NA,NA,NA,NA,6,NA,1.200518519,1.15,1.27,1.21,0,1
midge,2010-02-08,2010,2,8,39,NA,NA,NA,NA,6,NA,1.283461538,1.18,1.35,1.29,0,1
midge,2010-02-09,2010,2,9,40,NA,NA,NA,NA,6,NA,1.350365854,1.27,1.4,1.34,0,1
midge,2010-02-10,2010,2,10,41,NA,NA,NA,NA,6,NA,1.343263889,1.29,1.38,1.34,0,1
midge,2010-02-11,2010,2,11,42,NA,NA,NA,NA,6,NA,1.366111111,1.32,1.4,1.35,0,1
midge,2010-02-12,2010,2,12,43,NA,NA,NA,NA,7,NA,1.388636364,1.32,1.45,1.4,0,1
midge,2010-02-13,2010,2,13,44,NA,NA,NA,NA,7,NA,1.449711538,1.4,1.51,1.46,0,1
midge,2010-02-14,2010,2,14,45,NA,NA,NA,NA,7,NA,1.483888889,1.45,1.53,1.48,0,1
midge,2010-02-15,2010,2,15,46,NA,NA,NA,NA,7,NA,1.520642202,1.46,1.59,1.53,0,1
midge,2010-02-16,2010,2,16,47,NA,NA,NA,NA,7,NA,1.564791667,1.53,1.59,1.57,0,1
midge,2010-02-17,2010,2,17,48,NA,NA,NA,NA,7,NA,1.550797101,1.51,1.59,1.54,0,1
midge,2010-02-18,2010,2,18,49,NA,NA,NA,NA,7,NA,1.462666667,1.4,1.53,1.46,0,1
midge,2010-02-19,2010,2,19,50,NA,NA,NA,NA,8,NA,1.528928571,1.49,1.54,1.53,0,1
midge,2010-02-20,2010,2,20,51,NA,NA,NA,NA,8,NA,1.516180556,1.43,1.59,1.53,0,1
midge,2010-02-21,2010,2,21,52,NA,NA,NA,NA,8,NA,1.541805556,1.4,1.65,1.59,0,1
midge,2010-02-22,2010,2,22,53,NA,NA,NA,NA,8,NA,1.621304348,1.59,1.68,1.62,0,1
midge,2010-02-23,2010,2,23,54,NA,NA,NA,NA,8,NA,1.59034965,1.59,1.62,1.59,0,1
midge,2010-02-24,2010,2,24,55,NA,NA,NA,NA,8,NA,1.593478261,1.57,1.64,1.59,0,1
midge,2010-02-25,2010,2,25,56,NA,NA,NA,NA,8,NA,1.567746479,1.53,1.61,1.57,0,1
midge,2010-02-26,2010,2,26,57,NA,NA,NA,NA,9,NA,1.551804511,1.45,1.65,1.53,0,1
midge,2010-02-27,2010,2,27,58,NA,NA,NA,NA,9,NA,1.507222222,1.46,1.59,1.51,0,1
midge,2010-02-28,2010,2,28,59,NA,NA,NA,NA,9,NA,1.480833333,1.43,1.53,1.48,0,1
midge,2010-03-01,2010,3,1,60,NA,NA,NA,NA,9,NA,1.483262411,1.4,1.57,1.46,0,1
midge,2010-03-02,2010,3,2,61,NA,NA,NA,NA,9,NA,1.491764706,1.46,1.53,1.48,0,1
midge,2010-03-03,2010,3,3,62,NA,NA,NA,NA,9,NA,1.605882353,1.59,1.625,1.6,0,1
midge,2010-03-04,2010,3,4,63,NA,NA,NA,NA,9,NA,1.72,1.72,1.72,1.72,0,1
midge,2010-03-05,2010,3,5,64,NA,NA,NA,NA,10,NA,1.755571429,1.72,1.78,1.78,0,1
midge,2010-03-06,2010,3,6,65,NA,NA,NA,NA,10,NA,1.794452555,1.7,1.84,1.81,0,1
midge,2010-03-07,2010,3,7,66,NA,NA,NA,NA,10,NA,1.869846154,1.81,1.95,1.865,0,1
midge,2010-03-08,2010,3,8,67,NA,NA,NA,NA,10,NA,1.928333333,1.92,1.96,1.92,0,1
midge,2010-03-09,2010,3,9,68,NA,NA,NA,NA,10,NA,1.960344828,1.91,2.02,1.97,0,1
midge,2010-03-10,2010,3,10,69,NA,NA,NA,NA,10,NA,2.061441441,1.97,2.16,2.06,0,1
midge,2010-03-11,2010,3,11,70,NA,NA,NA,NA,10,NA,2.031538462,2.03,2.05,2.03,0,1
midge,2010-03-12,2010,3,12,71,NA,NA,NA,NA,11,NA,2.0951,2.03,2.16,2.09,0,1
midge,2010-03-13,2010,3,13,72,NA,NA,NA,NA,11,NA,2.090217391,1.56,2.2,2.09,0,1
midge,2010-03-14,2010,3,14,73,NA,NA,NA,NA,11,NA,2.116218487,2.05,2.17,2.09,0,1
midge,2010-03-15,2010,3,15,74,NA,NA,NA,NA,11,NA,2.021834862,1.81,2.16,2.03,0,1
midge,2010-03-16,2010,3,16,75,NA,NA,NA,NA,11,NA,2.148920863,1.89,2.35,2.24,0,1
midge,2010-03-17,2010,3,17,76,NA,NA,NA,NA,11,NA,2.292845528,2.17,2.43,2.28,0,1
midge,2010-03-18,2010,3,18,77,NA,NA,NA,NA,11,NA,2.40379562,2.27,2.66,2.41,0,1
midge,2010-03-19,2010,3,19,78,NA,NA,NA,NA,12,NA,2.49862069,2.35,2.73,2.47,0,1
midge,2010-03-20,2010,3,20,79,NA,NA,NA,NA,12,NA,2.709090909,2.46,3.1,2.79,0,1
midge,2010-03-21,2010,3,21,80,NA,NA,NA,NA,12,NA,2.773619048,2.6,2.92,2.77,0,1
midge,2010-03-22,2010,3,22,81,NA,NA,NA,NA,12,NA,2.777619048,2.74,2.79,2.79,0,1
midge,2010-03-23,2010,3,23,82,NA,NA,NA,NA,12,NA,2.708666667,2.6,2.79,2.71,0,1
midge,2010-03-24,2010,3,24,83,NA,NA,NA,NA,12,NA,2.839153846,2.62,3.23,2.83,0,1
midge,2010-03-25,2010,3,25,84,NA,NA,NA,NA,12,NA,2.915808824,2.73,3.29,2.86,0,1
midge,2010-03-26,2010,3,26,85,NA,NA,NA,NA,13,NA,3.010992908,2.79,3.31,2.98,0,1
midge,2010-03-27,2010,3,27,86,NA,NA,NA,NA,13,NA,2.999238095,2.73,3.18,3.03,0,1
midge,2010-03-28,2010,3,28,87,NA,NA,NA,NA,13,NA,3.165037037,2.98,3.44,3.17,0,1
midge,2010-03-29,2010,3,29,88,NA,NA,NA,NA,13,NA,3.177647059,2.99,3.36,3.17,0,1
midge,2010-03-30,2010,3,30,89,NA,NA,NA,NA,13,NA,3.1025,2.84,3.21,3.1,0,1
midge,2010-03-31,2010,3,31,90,NA,NA,NA,NA,13,NA,3.033703704,2.43,3.23,3.095,0,1
midge,2010-04-01,2010,4,1,91,NA,NA,NA,NA,13,NA,3.24112,2.85,3.61,3.18,0,1
midge,2010-04-02,2010,4,2,92,NA,NA,NA,NA,14,NA,3.645666667,3.29,4.19,3.56,0,1
midge,2010-04-03,2010,4,3,93,NA,NA,NA,NA,14,NA,3.679104478,3.29,3.99,3.67,0,1
midge,2010-04-04,2010,4,4,94,NA,NA,NA,NA,14,NA,8,8,8,8,0,1
midge,2010-04-05,2010,4,5,95,NA,NA,NA,NA,14,NA,8,8,8,8,0,1
midge,2010-04-06,2010,4,6,96,NA,NA,NA,NA,14,NA,8,8,8,8,0,1
midge,2010-04-07,2010,4,7,97,NA,NA,NA,NA,14,NA,8,8,8,8,0,1
